8.5E-007	0
8.51E-007	0
8.52E-007	0
8.53E-007	0
8.54E-007	0
8.55E-007	0
8.56E-007	0
8.57E-007	0
8.58E-007	0
8.59E-007	0
8.6E-007	0
8.61E-007	0
8.62E-007	0
8.63E-007	0
8.64E-007	0
8.65E-007	0
8.66E-007	0
8.67E-007	0
8.68E-007	0
8.69E-007	0
8.7E-007	0
8.71E-007	0
8.72E-007	0
8.73E-007	0
8.74E-007	0
8.75E-007	0
8.76E-007	2.47771429013215E-029
8.77E-007	9.76457134604333E-029
8.78E-007	2.16411427469322E-028
8.79E-007	3.78879988682913E-028
8.8E-007	5.82857130948785E-028
8.81E-007	8.26148545984801E-028
8.82E-007	1.1065599977312E-027
8.83E-007	1.42189712975759E-027
8.84E-007	1.76996563378183E-027
8.85E-007	2.14857149041128E-027
8.86E-007	2.55551990988132E-027
8.87E-007	2.9886170653923E-027
8.88E-007	3.44566855236557E-027
8.89E-007	3.9244801588155E-027
8.9E-007	4.42285728757047E-027
8.91E-007	4.93860553405182E-027
8.92E-007	5.46953126405292E-027
8.93E-007	6.01344007299512E-027
8.94E-007	6.56813678592781E-027
8.95E-007	7.1314289242023E-027
8.96E-007	7.70111977212402E-027
8.97E-007	8.27501685104428E-027
8.98E-007	8.85092537119847E-027
8.99E-007	9.42665131319392E-027
9E-007	9.99999988726602E-027
9.01E-007	1.06083680307029E-026
9.02E-007	1.12873138028818E-026
9.03E-007	1.20318906453336E-026
9.04E-007	1.28371481477291E-026
9.05E-007	1.36981366701114E-026
9.06E-007	1.46099073428953E-026
9.07E-007	1.55675136076116E-026
9.08E-007	1.65660019724435E-026
9.09E-007	1.76004266492936E-026
9.1E-007	1.8665838768577E-026
9.11E-007	1.97572863792206E-026
9.12E-007	2.08698236931272E-026
9.13E-007	2.19984987592238E-026
9.14E-007	2.31383642486693E-026
9.15E-007	2.42844712918785E-026
9.16E-007	2.54318710192664E-026
9.17E-007	2.657561147976E-026
9.18E-007	2.7710748426006E-026
9.19E-007	2.88323268254436E-026
9.2E-007	2.99354039714633E-026
9.21E-007	3.10150248315044E-026
9.22E-007	3.20662466989575E-026
9.23E-007	3.30841145412618E-026
9.24E-007	3.406368257032E-026
9.25E-007	3.49999988350591E-026
9.26E-007	3.58779301483481E-026
9.27E-007	3.66909992225981E-026
9.28E-007	3.74472549042326E-026
9.29E-007	3.81547429581873E-026
9.3E-007	3.88215153123738E-026
9.31E-007	3.94556177317276E-026
9.32E-007	4.00650959811844E-026
9.33E-007	4.06580019886557E-026
9.34E-007	4.12423815190773E-026
9.35E-007	4.18262865003606E-026
9.36E-007	4.24177565344654E-026
9.37E-007	4.30248466307912E-026
9.38E-007	4.36555994727857E-026
9.39E-007	4.43180669883604E-026
9.4E-007	4.5020298023939E-026
9.41E-007	4.5770335262969E-026
9.42E-007	4.65762306333622E-026
9.43E-007	4.74460329815419E-026
9.44E-007	4.83877849909561E-026
9.45E-007	4.94095385895161E-026
9.46E-007	5.05193426236457E-026
9.47E-007	5.17252397767924E-026
9.48E-007	5.30352850583558E-026
9.49E-007	5.44575211517836E-026
9.5E-007	5.60000030664752E-026
9.51E-007	5.78406682403645E-026
9.52E-007	6.01902966095412E-026
9.53E-007	6.31061730342709E-026
